,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue ID,Venue Latitude,Venue Longitude,Venue Category
1110,Noho,40.72325901885768,-73.98843368023597,Luzzo's,4a790030f964a520cbe61fe3,40.73056492935832,-73.98319149074905,Pizza Place
54,Chinatown,40.71561842231432,-73.99427936255978,Una Pizza Napoletana,5ae016fc2faed54a007fbb89,40.7217497566995,-73.98858904985033,Pizza Place
1177,Midtown South,40.7485096643122,-73.98871313285247,Cardoncello DiVino,5b5b8ac6c21cb1002c540c6f,40.7450898205059,-73.99008954561737,Italian Restaurant
653,Tribeca,40.721521967443216,-74.01068328559087,Locanda Verde,4a149749f964a52055781fe3,40.719981,-74.010002,Italian Restaurant
1360,Tudor City,40.7469174107402,-73.97121928722265,Villa Berulia,4afa15d8f964a520931622e3,40.74686337158743,-73.98061952888928,Italian Restaurant
786,Soho,40.72218384131794,-74.0006566695976,Lupa,3fd66200f964a520dbe91ee3,40.72757667367626,-74.00009498834322,Italian Restaurant
598,East Village,40.727846777270244,-73.98222616506415,Bar Primi,53726183498e6a101ea7fd06,40.72566109133918,-73.99176120758057,Italian Restaurant
789,Soho,40.72218384131794,-74.0006566695976,Bar Ciccio Alimentari,50e6eae5e4b06de013260a31,40.726375,-74.00336899999999,Italian Restaurant
575,Greenwich Village,40.72693288536128,-73.99991402945902,I Sodi,49bd2326f964a5204d541fe3,40.733347779050895,-74.00494719308303,Italian Restaurant
927,Gramercy,40.737209832715,-73.98137594833541,Manzo,4c7ee13301df37044eaee4ac,40.742395262298324,-73.98979967548229,Italian Restaurant
66,Hamilton Heights,40.823604284811935,-73.94968791883366,Fumo,56d8e01d498ef1500ae7fbfe,40.82141198794549,-73.95049884872276,Italian Restaurant
850,West Village,40.73443393572435,-74.00617998126813,Santina,549d841d498e8b6d495e5f25,40.739562,-74.008569,Italian Restaurant
161,Yorkville,40.77592984988488,-73.94711784471826,G&J's Pizzeria,55835b10498e4d4b71a919c7,40.78188882691579,-73.94578699754763,Pizza Place
331,Clinton,40.75910089146212,-73.99611936309479,Mama Mia 44sw Italian Cuisine,4f44a2bd19836ed0019571be,40.75971578462592,-73.9918286373273,Italian Restaurant
446,Murray Hill,40.748303077252174,-73.97833207924127,Benno,5be4c3afda5e560039aee110,40.743825,-73.987094,Mediterranean Restaurant
1481,Hudson Yards,40.75665808227519,-74.00011136202637,Lugo Cucina,4b4d140bf964a5202aca26e3,40.7512149,-73.9922235,Italian Restaurant
1467,Hudson Yards,40.75665808227519,-74.00011136202637,Bottino Restaurant,4b4cc1f2f964a52087bd26e3,40.748562492428704,-74.00315413103208,Italian Restaurant
283,Upper West Side,40.787657998534854,-73.97705923630603,Cibo E Vino,5282b4bf11d2b180cc775713,40.790228485146734,-73.97503490852715,Italian Restaurant
397,Midtown,40.754691102706225,-73.98166882730305,Etcetera Etcetera,4ba293adf964a520ef0538e3,40.759391822450695,-73.99103788186426,Italian Restaurant
1130,Civic Center,40.71522892046282,-74.00541529873355,Sola Pasta Lab,5bc67f67898bdc002c570600,40.710034,-74.005531,Italian Restaurant
249,Lenox Hill,40.76811265828733,-73.9588596881376,Sant Ambroeus Coffee Bar,52f8ed59498ede6f715776d8,40.764365302807064,-73.96935449385505,Café
529,Greenwich Village,40.72693288536128,-73.99991402945902,Carbone,504b2a9ee4b006c435a465d3,40.72790327156426,-74.00013635911864,Italian Restaurant
922,Gramercy,40.737209832715,-73.98137594833541,Obicà Mozzarella Bar Pizza e Cucina,5396110b498ecef1832bd696,40.740082,-73.989368,Italian Restaurant
928,Gramercy,40.737209832715,-73.98137594833541,Norma,58252ebad02c06429707be49,40.74351520119016,-73.97978392045056,Italian Restaurant
492,Chelsea,40.744034706747975,-74.00311633472813,Don Angie,59dc07609ef8ef6202638fba,40.7378037,-74.00209389999998,Italian Restaurant
1277,Turtle Bay,40.752042369507215,-73.96770824581834,Da Raffaele,567f3485498e0948d80ffcfd,40.753636,-73.966984,Italian Restaurant
1164,Civic Center,40.71522892046282,-74.00541529873355,Ecco,3fd66200f964a520f4e41ee3,40.71533713859952,-74.00884766217825,Italian Restaurant
908,Gramercy,40.737209832715,-73.98137594833541,Mangia,4aa7a44ef964a520e44c20e3,40.7418246128738,-73.99067759513855,Italian Restaurant
1005,Financial District,40.707107107270474,-74.01066544521271,Serafina Tribeca,596e8fbd6f706a4c51646b72,40.71589149878244,-74.00898094040447,Italian Restaurant
871,Morningside Heights,40.807999738165826,-73.96389627905332,Pisticci Ristorante,457f1183f964a5204b3f1fe3,40.814015155983675,-73.9602659078139,Italian Restaurant
768,Soho,40.72218384131794,-74.0006566695976,Dante NYC,556f4ef2498ee60139b28c72,40.72884702136025,-74.00162166908986,Italian Restaurant
1054,Carnegie Hill,40.782682567125704,-73.95325646837112,One 83 Restaurant,4c009167ad15a59337328e73,40.77510070800781,-73.95014953613281,Italian Restaurant
1346,Tudor City,40.7469174107402,-73.97121928722265,Prova Pizzabar,57fead01498e2e13f95505e3,40.75256239593485,-73.97673104756964,Pizza Place
779,Soho,40.72218384131794,-74.0006566695976,Il Mulino New York,49ff2b51f964a520e86f1fe3,40.729965066771406,-73.99904758977722,Italian Restaurant
1412,Flatiron,40.73967304763842,-73.99094710528259,Pete's Tavern,3fd66200f964a52068e31ee3,40.73644166275686,-73.98693488362561,Pub
1127,Civic Center,40.71522892046282,-74.00541529873355,Gran Tivoli,5c6f559535811b002c0d4496,40.72101076075688,-73.99764476936406,Italian Restaurant
235,Lenox Hill,40.76811265828733,-73.9588596881376,Tiramisu,49fcd632f964a520e36e1fe3,40.77494597871838,-73.95693214362441,Italian Restaurant
582,East Village,40.727846777270244,-73.98222616506415,Giano Restaurant,49d8d101f964a520cb5d1fe3,40.7262419854671,-73.98411424942988,Italian Restaurant
344,Clinton,40.75910089146212,-73.99611936309479,ViceVersa,3fd66200f964a5201bea1ee3,40.76347083180072,-73.9867491402542,Italian Restaurant
782,Soho,40.72218384131794,-74.0006566695976,Piccola Strada,4c61ff49edd320a12c14ac29,40.726604773218654,-73.99033530328549,Italian Restaurant
262,Upper West Side,40.787657998534854,-73.97705923630603,Lucciola,5a1f447d0f013c2d5269654f,40.790424,-73.972599,Italian Restaurant
1051,Carnegie Hill,40.782682567125704,-73.95325646837112,Tre Otto,4b7f14d5f964a520191530e3,40.788336314844884,-73.9534220307343,Italian Restaurant
420,Midtown,40.754691102706225,-73.98166882730305,Sardi's,3fd66200f964a520bdea1ee3,40.75811186328904,-73.987556330524,Italian Restaurant
379,Midtown,40.754691102706225,-73.98166882730305,Little Italy Pizza,4a8c31aef964a520410d20e3,40.75378123800584,-73.9798834675708,Pizza Place
1436,Flatiron,40.73967304763842,-73.99094710528259,ulivo,572a7cc4498e801153c09e5d,40.745060045262726,-73.98790474042102,Italian Restaurant
92,East Harlem,40.79224946663033,-73.94418223148523,Patsy's Pizza - East Harlem,46615a4ff964a52064471fe3,40.79710819178469,-73.93462555606577,Pizza Place
596,East Village,40.727846777270244,-73.98222616506415,Il Buco,3fd66200f964a5201ce61ee3,40.72599774371145,-73.99275408899226,Italian Restaurant
1255,Sutton Place,40.760280331313744,-73.96355614094303,Bottega,4f3c537de4b022e41cafe56f,40.767784437931425,-73.95909603603032,Italian Restaurant
1362,Tudor City,40.7469174107402,-73.97121928722265,Vago Restaurant,57dad81f498e43ee1c4a75c4,40.74591817601849,-73.97794756312334,Italian Restaurant
273,Upper West Side,40.787657998534854,-73.97705923630603,Salumeria Rosi Parmacotto,4ac3ff14f964a520cb9d20e3,40.779409830712375,-73.98126974059342,Italian Restaurant
1319,Turtle Bay,40.752042369507215,-73.96770824581834,Cipriani Dolci,49f1d030f964a520b9691fe3,40.75296890645557,-73.97779158520818,Italian Restaurant
1072,Carnegie Hill,40.782682567125704,-73.95325646837112,Tevere,4beb3df1b3352d7f084456d2,40.778007269438284,-73.95604200813644,Italian Restaurant
961,Battery Park City,40.71193198394565,-74.01686930508617,Gigino Trattoria,3fd66200f964a520aae61ee3,40.717300200804466,-74.01068799174668,Italian Restaurant
942,Battery Park City,40.71193198394565,-74.01686930508617,Famous Famiglia Pizza - Maiden Lane,5a3abd970531e829eb77b9a9,40.707536,-74.007361,Pizza Place
1112,Noho,40.72325901885768,-73.98843368023597,Il Posto Accanto,42893400f964a5206c231fe3,40.72230066259489,-73.98418849489386,Italian Restaurant
897,Gramercy,40.737209832715,-73.98137594833541,La Pecora Bianca,55a03533498ec7e74011d0af,40.74361963,-73.9892228,Italian Restaurant
133,Upper East Side,40.77563857330181,-73.96050763135,Mezzaluna Restaurants,4a78f65ef964a520b7e61fe3,40.771352488755774,-73.95968198776245,Italian Restaurant
330,Clinton,40.75910089146212,-73.99611936309479,Nitti’s,5bd10c0ca35dce002cb16e6c,40.756726,-73.994175,Italian Restaurant
1256,Sutton Place,40.760280331313744,-73.96355614094303,La Gioconda,4b575155f964a520073128e3,40.757192932432474,-73.96822242929095,Italian Restaurant
553,Greenwich Village,40.72693288536128,-73.99991402945902,Bar Primi,53726183498e6a101ea7fd06,40.72566109133918,-73.99176120758057,Italian Restaurant
889,Gramercy,40.737209832715,-73.98137594833541,Scarpetta,49ca37b5f964a520a2581fe3,40.744389,-73.98565699999999,Italian Restaurant
977,Financial District,40.707107107270474,-74.01066544521271,Adrienne's Pizza Bar,4a455daff964a52014a81fe3,40.704348091685645,-74.01022261314715,Pizza Place
1429,Flatiron,40.73967304763842,-73.99094710528259,Da Andrea Restaurant,4aef614bf964a520f5d721e3,40.736114796848796,-73.99593471072929,Italian Restaurant
1091,Noho,40.72325901885768,-73.98843368023597,Gnocco,49c6a988f964a5206e571fe3,40.727110622403615,-73.98026760400236,Italian Restaurant
